"zpid","price","address","bedrooms","bathrooms","sqft","price_per_sqft","property_type","status","latitude","longitude","state","region","hoa","mls_number","parking_garage","description","days_on_market","year_built","acreage","front_photo","image_path","link","scraped_at"
"20763040","$949,988","5639 Ash St, Los Angeles, CA 90042","2","2","786",1208.64,"Single Family","For Sale",34.113297,-118.19601,"CA","Los Angeles",NA,"PF25252532","Carport","Listing Provided by: Robert Giambalvo DRE #01955817 310-409-2885,Redfin Corporation Located in one of Highland Park’s most desirable neighborhoods with an excellent walk score, this romantic, fully fenced Craftsman cottage offers the perfect blend of charm and convenience. Just blocks from the Metro Gold Line, commuting is a breeze, and you’ll love being close to all the trendy coffee shops, restaurants, and specialty boutiques the area is known for. The spacious, remodeled kitchen features high",NA,"1922",NA,"","property_images/20763040_img1.jpg","https://www.zillow.com/homedetails/5639-Ash-St-Los-Angeles-CA-90042/20763040_zpid/",2025-11-21 10:27:13.197662
"20023982","$2,995,000","12510 Hortense St, Studio City, CA 91604","4","3","3,073",974.62,"Single Family","For Sale",34.154663,-118.405754,"CA","Studio City",NA,"25615197","Carport","This exceptional single-story residence blends timeless traditional architecture with modern sophistication in a sought-after neighborhood just moments from Beeman Park. With enviable curb appeal, manicured landscaping, and a stately presence that commands attention, this home radiates classic charm and enduring elegance. Inside, refined woodworking and impeccable architectural details abound, including dental crown molding, fluted columns, wainscoting, and graceful archways. Lustrous real wood ",NA,"1939","19390.26","","property_images/20023982_img1.jpg","https://www.zillow.com/homedetails/12510-Hortense-St-Studio-City-CA-91604/20023982_zpid/",2025-11-21 10:27:13.197662
"20379955","$1,899,000","7832 Croydon Ave, Los Angeles, CA 90045","5","3","2,522",752.97,"Single Family","For Sale",33.968258,-118.39172,"CA","Los Angeles",NA,"25615959","Carport","Westport Heights offers this newly constructed home with a permitted ADU. Welcome to this completely redesigned and meticulously renovated single-level residence located on a peaceful, tree-lined street. The main home features 3 spacious bedrooms plus an office, 2 beautifully updated bathrooms, and an expansive open-concept layout designed for modern living. At the heart of the home is a show stopping chef's kitchen with custom shaker cabinets, a sleek L-shaped peninsula, quartz countertops, top",NA,"1944",NA,"","property_images/20379955_img1.jpg","https://www.zillow.com/homedetails/7832-Croydon-Ave-Los-Angeles-CA-90045/20379955_zpid/",2025-11-21 10:29:59.565461
"20539795","$4,295,000","237 Mabery Rd, Santa Monica, CA 90402","6","5","3,544",1211.91,"Single Family","For Sale",34.029114,-118.51509,"CA","Santa Monica",NA,"25612843","Carport","Nestled in the highly sought after Santa Monica Canyon, 237 Mabery Road offers the rare combination of privacy, vintage charm, and stunning ocean views - all just moments from the beach. This storybook cottage features two separate structures: the main residence and a bonus structure that can serve as a guest house, private office, or provide income potential! The main home welcomes you with a wall of windows across the living and dining areas, framing lush canyon views and filling the interior ",NA,"1935",NA,"","property_images/20539795_img1.jpg","https://www.zillow.com/homedetails/237-Mabery-Rd-Santa-Monica-CA-90402/20539795_zpid/",2025-11-21 10:29:59.565461
"20182694","$959,900","19545 Bryant St, Northridge, CA 91324","4","3","1,900",505.21,"Single Family","For Sale",34.22757,-118.55955,"CA","Northridge",NA,"SR25258676","Carport","Listing Provided by: Jennifer Toft DRE #01981659 805-428-0907,Max One Real Estate Welcome home to this inviting 4-bedroom, 3-bath Northridge residence offering 1,900 square feet of comfortable living space. The open layout features a spacious living room with wood-beamed ceilings, hardwood floors, and a charming brick fireplace. The kitchen offers ample cabinetry, tiled counters, and built-in appliances, flowing easily into the family and dining areas—ideal for gathering and entertaining. The pr",NA,"1956",NA,"","property_images/20182694_img1.jpg","https://www.zillow.com/homedetails/19545-Bryant-St-Northridge-CA-91324/20182694_zpid/",2025-11-21 10:29:59.565461
"20529593","$5,900,000","10560 Dolcedo Way, Los Angeles, CA 90077","5","6","3,600",1638.89,"Single Family","For Sale",34.093937,-118.44759,"CA","Los Angeles",NA,"25564271","Carport","Highly motivated sellers! BRING ALL OFFERS!! Seller says \"Just sell it!\" Presenting an unparalleled masterpiece of modern architecture! This newly reimagined estate is located within one of the most coveted enclaves of prestigious Lower Bel Air and just mere moments from the iconic Bel Air Hotel. Resting on over half an acre of verdant grounds, this elegant retreat is a rare find, offering the perfect balance of sophisticated luxury and serene privacy. Expertly curated for the most discerning bu",NA,"1936","19360.6","","property_images/20529593_img1.jpg","https://www.zillow.com/homedetails/10560-Dolcedo-Way-Los-Angeles-CA-90077/20529593_zpid/",2025-11-21 10:29:59.565461
"20809540","$3,298,000","2143 N Hobart Blvd, Los Angeles, CA 90027","4","4","2,766",1192.34,"Single Family","For Sale",34.10977,-118.30682,"CA","Los Angeles","353","25616371","Carport","Nestled on the western edge of Griffith Park, this sleek 1964 single-story pool home with an effortless indoor/outdoor flow, is giving Palm Springs vibes in the Los Feliz Estates. Chic double-doors draw your eyes westward toward a sophisticated foyer with sightlines through the step-down living room's wall of floor to ceiling Fleetwood doors, to the heated, shimmering swimmers' pool which overlooks the verdant trees of Griffith Park's Fern Dell, making for a lushly secluded retreat. The open flo",NA,"1964","19640.27","","property_images/20809540_img1.jpg","https://www.zillow.com/homedetails/2143-N-Hobart-Blvd-Los-Angeles-CA-90027/20809540_zpid/",2025-11-21 10:29:59.565461
"20803617","$2,595,000","2764 Outpost Dr, Los Angeles, CA 90068","4","3","--",NA,"Single Family","For Sale",34.118732,-118.34797,"CA","Los Angeles",NA,"25610469","Carport","The Druckman Residence, circa 1941, by legendary architect Rudolph Schindler. Designed to integrate seamlessly with its surroundings, Schindler executed a residence that captures and communicates with nature. At the base of the garden sits a modernist swimming pool; an oasis in the middle of the city, more like a lake perfect in size and proportions. A previous listing of the property notes that the pool was designed by the great Richard Neutra. This aligns with Neutra's concept of giving occupa",NA,"1941",NA,"","property_images/20803617_img1.jpg","https://www.zillow.com/homedetails/2764-Outpost-Dr-Los-Angeles-CA-90068/20803617_zpid/",2025-11-21 10:29:59.565461
"20938580","$899,900","7803 S Harvard Blvd, Los Angeles, CA 90047","3","2","1,884",477.65,"Single Family","For Sale",33.96893,-118.30712,"CA","Los Angeles",NA,"25620525","Carport","FHA QUALIFIED!!!! Welcome to 7803 S Harvard Blvd, a beautifully remodeled residence offering modern comfort with timeless style. This home has been thoughtfully updated from top to bottom, showcasing elegant fixtures, contemporary finishes, and a fresh, open layout designed for today s lifestyle. Step inside to find bright, airy living spaces with new flooring, designer lighting, and a seamless flow that makes entertaining effortless. The kitchen is a true centerpiece, featuring sleek cabinetry,",NA,"1929",NA,"","property_images/20938580_img1.jpg","https://www.zillow.com/homedetails/7803-S-Harvard-Blvd-Los-Angeles-CA-90047/20938580_zpid/",2025-11-21 10:29:59.565461
"20384560","$1,799,000","8421 Gonzaga Ave, Los Angeles, CA 90045","3","2","1,840",977.72,"Single Family","For Sale",33.961044,-118.41804,"CA","Los Angeles",NA,"25619107","Carport","Step into sophistication and comfort with this elegantly transformed 3-bedroom, 2-bathroom home in the heart of Loyola Village, Westchester. From its designer Hardie plank siding and chic new vents to its light-filled interiors, this residence blends elevated modern upgrades with timeless charm.Inside, new flooring flows seamlessly throughout, complemented by upgraded door casings, baseboards, and elegant crown molding with colonial-style faux beams. The living and family rooms shine with fresh ",NA,"1943",NA,"","property_images/20384560_img1.jpg","https://www.zillow.com/homedetails/8421-Gonzaga-Ave-Los-Angeles-CA-90045/20384560_zpid/",2025-11-21 10:29:59.565461
"20098092","$1,249,000","9729 Marcus Ln, Tujunga, CA 91042","3","2","2,347",532.17,"Single Family","For Sale",34.24509,-118.28272,"CA","Tujunga",NA,"PF25253930","Carport","Listing Provided by: Elora Casados DRE #02253933 6263795668,Keller Williams SELA Lovingly known as The Treehouse, this enchanting Tujunga retreat blends timeless character with modern updates. Nestled on a peaceful cul-de-sac surrounded by mature oaks, this multi-level home offers the perfect balance of privacy, charm, and convenience — just a short drive from Pasadena, Glendale, Burbank, La Canada, Montrose, and DTLA. The unique layout provides a comfortable living area on each of the home’s th",NA,"1951",NA,"","property_images/20098092_img1.jpg","https://www.zillow.com/homedetails/9729-Marcus-Ln-Tujunga-CA-91042/20098092_zpid/",2025-11-21 10:29:59.565461
"2143976017","$2,395,000","1624 Westerly Ter, Los Angeles, CA 90026","5","6","4,315",555.04,"Single Family","For Sale",34.08897,-118.26966,"CA","Los Angeles",NA,"25618367","Carport","A rare Silver Lake triplex, this property combines a striking architectural main residence with a detached duplex discreetly positioned at the rear of the lot. Together, the ensemble offers both architectural distinction and valuable income potential. A true work of modern architecture, the main residence was designed in 1989 by J. Frank Fitzgibbons, AIA. Celebrated for its bold geometry and dramatic volumes, the home has now been fully remodeled with refined Scandinavian-style finishes. Situate",NA,"1989",NA,"","property_images/2143976017_img1.jpg","https://www.zillow.com/homedetails/1624-Westerly-Ter-Los-Angeles-CA-90026/2143976017_zpid/",2025-11-21 10:32:57.525343
"21309708","$995,000","1057 W 13th St, San Pedro, CA 90731","3","2","1,500",663.33,"Single Family","For Sale",33.73218,-118.300224,"CA","San Pedro",NA,"SB25260420","2","Listing Provided by: Fred DiBernardo DRE #00573495 310-872-8686,Fred DiBernardo Welcome to San Pedro. Palos Verdes Peninsula's best kept Secret, with vibrant New Waterfront and Music Venue Development at Los Angeles Harbor. Totally Remodeled, Extra Spacious, One Level, 3 Bedroom 2 Bath home with approximately 1500 square feet of living space in San Pedro's Prestigious Vista Del Oro Neighborhood a few short blocks from Averill Park. This home is designed for entertaining, including a Gourmet Kitc",NA,"1951",NA,"","property_images/21309708_img1.jpg","https://www.zillow.com/homedetails/1057-W-13th-St-San-Pedro-CA-90731/21309708_zpid/",2025-11-21 10:32:57.525343
"20461470","$2,295,000","10636 Ayres Ave, Los Angeles, CA 90064","5","4","2,894",793.02,"Condo","For Sale",34.041393,-118.42313,"CA","Los Angeles",NA,"SB25246939Originating","1","November 19, 2025 at 03:09pmListing Provided by:Kevin DaSilva DRE #01946257 424.392.4213,eXp Realty of Greater Los Angeles, Inc.,Will Kaliel DRE #01720864,Coldwell Banker Residential","10","1956",NA,"","property_images/20461470_img1.jpg","https://www.zillow.com/homedetails/10636-Ayres-Ave-Los-Angeles-CA-90064/20461470_zpid/",2025-11-21 10:32:57.525343
"20584893","$948,000","2627 S Cloverdale Ave, Los Angeles, CA 90016","3","2","1,175",806.81,"Single Family","For Sale",34.031723,-118.358,"CA","Los Angeles",NA,"25610029","Carport","Feeling undecided? *This property qualifies for an interest rate as LOW as 4.875%* This darling HOME will steal your HEART and give you plenty of reasons to buy now. This vintage-charmed is tucked in the middle of the hot, eclectic, super-developing West Adams neighborhood. The house is sequestered behind lush landscape and as you step into the driveway you are greeted by a sense of peace and enchantment brought by a gorgeous fish pond! Walk in, and the spacious living room welcomes you with a f",NA,"1923",NA,"","property_images/20584893_img1.jpg","https://www.zillow.com/homedetails/2627-S-Cloverdale-Ave-Los-Angeles-CA-90016/20584893_zpid/",2025-11-21 10:32:57.525343
"20601761","$989,000","4562 Lomita St, Los Angeles, CA 90019","3","2","1,512",654.1,"Single Family","For Sale",34.045467,-118.33726,"CA","Los Angeles",NA,"SR25242841","Carport","Listing Provided by: Caroline Park DRE #02250901 213-446-1669,Keller Williams Encino/Sherman Oaks Welcome home to timeless Craftsman elegance and modern California living at 4562 Lomita Street — a residence that beautifully balances historic charm, privacy, and sustainable luxury. Perched on a hill along one of Mid-City’s most sought-after streets, known for its classic Craftsman homes and city vistas, this property offers tranquil seclusion with unbeatable proximity to shopping, dining, and eve",NA,"1915",NA,"","property_images/20601761_img1.jpg","https://www.zillow.com/homedetails/4562-Lomita-St-Los-Angeles-CA-90019/20601761_zpid/",2025-11-21 10:32:57.525343
"20527722","$9,999,990","248 N Glenroy Ave, Los Angeles, CA 90049","5","6","4,899",2041.23,"Single Family","For Sale",34.07871,-118.45964,"CA","Los Angeles",NA,"25594023","Carport","Nestled just above Sunset in prestigious Lower Bel-Air, this gated 1.43-acre estate offers an unparalleled blend of privacy, space, and breathtaking views. This rare compound is a secluded oasis surrounded by lush mature trees and expansive grassy grounds. Designed for those who appreciate both style and serenity, this Mid-Century masterpiece exudes effortless sophistication, reminiscent of Frank Sinatra's iconic era. Walls of glass frame panoramic vistas stretching from the ocean and Catalina t",NA,"1951","19511.43","","property_images/20527722_img1.jpg","https://www.zillow.com/homedetails/248-N-Glenroy-Ave-Los-Angeles-CA-90049/20527722_zpid/",2025-11-21 10:32:57.525343
"333348087","$399,000","655 S Hope St UNIT 607, Los Angeles, CA 90017","2","2","850",469.41,"Condo","For Sale",34.04836,-118.25762,"CA","Los Angeles","1187","OC25176651","Carport","Listing Provided by: Freddy Lee DRE #01787408 323-718-8683,Stanfles Realty Experience the perfect blend of urban sophistication and tranquil living in this quiet, serene unit—featuring TRIPLE-pane glass in both master suites for superior sound insulation and comfort. Ideal for DTLA executives or university students, this home offers both privacy and style. Each master suite includes elegant Milgard sliding laminate soundproof doors, combining a sleek high-end design with natural light and modern",NA,"1964",NA,"","property_images/333348087_img1.jpg","https://www.zillow.com/homedetails/655-S-Hope-St-UNIT-607-Los-Angeles-CA-90017/333348087_zpid/",2025-11-21 10:32:57.525343
"19911148","$795,000","7506 Independence Ave, Canoga Park, CA 91303","3","2","1,351",588.45,NA,"For Sale",34.206787,-118.59039,"CA","Canoga Park",NA,"25604349","Carport","Rare Completely Gated & Private home with Potential ***ADU*** READY STRUCTURE Over 1,000 Sq Ft of Expansion Potential. A standout opportunity for investors, developers, or luxury-minded homeownersthis privately gated 3-bedroom, 2-bathroom residence sits on an expansive lot in the heart of Canoga Park, offering a unique blend of existing livability & high-value upside. The property includes a fully permitted two-story garage extension exceeding 1,000 sq ft, complete with existing plumbing and ele",NA,"1951",NA,"","property_images/19911148_img1.jpg","https://www.zillow.com/homedetails/7506-Independence-Ave-Canoga-Park-CA-91303/19911148_zpid/",2025-11-21 10:32:57.525343
"19946816","$4,250,000","5036 Shirley Ave, Tarzana, CA 91356","6","7","4,825",880.83,"Single Family","For Sale",34.16206,-118.55669,"CA","Tarzana",NA,"25612081","Carport","Experience luxury at every turn at 5036 Shirley Avenue. Located on a quiet street with spectacular valley views and paradise outdoor amenities. This is your opportunity to own a masterpiece in a premier Tarzana neighborhood with a spacious and functional floor plan and gorgeous views. Featuring 6 bedrooms with custom closets installed and beautiful en suite bathrooms with the finest materials and craftsmanship. Experience refined European craftsmanship with Porcelanosa tile, known for its cuttin",NA,"1961","19610.43","","property_images/19946816_img1.jpg","https://www.zillow.com/homedetails/5036-Shirley-Ave-Tarzana-CA-91356/19946816_zpid/",2025-11-21 10:32:57.525343
